Country,Year,TPopulation1July,PopGrowthRate,TFR,IMR,LEx,GDP_Growth,FDI_Value,Financial_Value,Malaria,Lower respiratory infections,Diarrhoeal diseases,HIV/AIDS,Maternal conditions,COVID-19,Diabetes mellitus,Hypertensive heart disease,Ischaemic heart disease,Meningitis,source,region,indicator,value
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.234199288256228,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.232348754448399,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.23049822064057,0.0060550514608621,712618750000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.2286476868327405,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.226797153024911,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.224946619217082,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.223096085409253,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.221245551601424,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.219395017793595,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.217544483985765,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.215693950177936,0.0060550514608621,204669598.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.213843416370107,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.211992882562278,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.210142348754449,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.2082918149466195,0.0060550514608621,214591153400.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.20644128113879,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.204590747330961,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.202740213523132,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.200889679715303,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.199039145907474,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1971886120996444,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.195338078291815,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.193487544483986,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.191637010676157,0.0060550514608621,57775000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.189786476868328,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1879359430604985,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.186085409252669,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.18423487544484,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.182384341637011,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.180533807829182,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.178683274021353,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1768327402135235,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.174982206405694,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.173131672597865,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.171281138790036,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.169430604982207,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.167580071174378,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.165729537366548,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.163879003558719,0.0060550514608621,336798000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.16202846975089,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.160177935943061,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.158327402135232,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1564768683274025,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.154626334519573,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.152775800711744,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.150925266903915,0.0060550514608621,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.149074733096086,,234205000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.147224199288257,,570301000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.145373665480427,,12970000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.143523131672598,,154154000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.141672597864769,,305463000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.13982206405694,,614694000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.137971530249111,,95287000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1361209964412815,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.134270462633452,,712542000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.132419928825623,,249462467609.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.130569395017794,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.128718861209965,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.126868327402136,,1584932000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.125017793594306,,3988746549.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.123167259786477,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.121316725978648,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.119466192170819,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.11761565836299,,587190163659.767,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1157651245551605,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.113914590747331,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.112064056939502,,263830559426.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.110213523131673,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.108362989323844,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.106512455516015,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.1046619217081854,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.102811387900356,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.100960854092527,,857005083032.67,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.099110320284698,,771441144801.031,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.097259786476869,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0954092526690395,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.09355871886121,,1395721000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.091708185053381,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.089857651245552,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.088007117437723,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.086156583629894,,712618750000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0843060498220645,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.082455516014235,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.080604982206406,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.078754448398577,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.076903914590748,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.075053380782919,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.073202846975089,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.07135231316726,,204669598.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.069501779359431,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.067651245551602,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.065800711743773,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0639501779359435,,214591153400.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.062099644128114,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.060249110320285,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.058398576512456,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.056548042704627,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.054697508896798,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.052846975088968,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.050996441281139,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.04914590747331,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.047295373665481,,57775000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.045444839857652,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0435943060498225,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.041743772241993,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.039893238434164,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.038042704626335,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.036192170818506,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.034341637010677,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.032491103202847,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.030640569395018,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.028790035587189,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.02693950177936,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.025088967971531,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0232384341637015,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.021387900355872,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.019537366548043,,336798000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.017686832740214,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.015836298932385,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.013985765124556,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0121352313167264,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.010284697508897,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.008434163701068,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.006583629893239,,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.00473309608541,0.23356469,234205000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.0028825622775805,0.23356469,570301000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,5.001032028469751,0.23356469,12970000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.999181494661922,0.23356469,154154000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.997330960854093,0.23356469,305463000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.995480427046264,0.23356469,614694000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.993629893238435,0.23356469,95287000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.9917793594306055,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.989928825622776,0.23356469,712542000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.988078291814947,0.23356469,249462467609.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.986227758007118,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.984377224199289,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.98252669039146,0.23356469,1584932000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.98067615658363,0.23356469,3988746549.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.978825622775801,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.976975088967972,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.975124555160143,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.973274021352314,0.23356469,587190163659.767,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.9714234875444845,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.969572953736655,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.967722419928826,0.23356469,263830559426.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.965871886120997,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.964021352313168,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.962170818505339,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.960320284697509,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.95846975088968,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.956619217081851,0.23356469,857005083032.67,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.954768683274022,0.23356469,771441144801.031,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.952918149466193,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.9510676156583635,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.949217081850534,0.23356469,1395721000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.947366548042705,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.945516014234876,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.943665480427047,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.941814946619218,0.23356469,712618750000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.939964412811388,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.938113879003559,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.93626334519573,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.934412811387901,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.932562277580072,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.9307117437722425,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.928861209964413,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.927010676156584,0.23356469,204669598.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.925160142348755,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.923309608540926,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.921459074733097,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.9196085409252674,0.23356469,214591153400.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.917758007117438,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.915907473309609,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.91405693950178,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.912206405693951,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.9103558718861215,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.908505338078292,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.906654804270463,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.904804270462634,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.902953736654805,0.23356469,57775000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.901103202846976,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8992526690391465,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.897402135231317,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.895551601423488,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.893701067615659,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.89185053380783,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.890000000000001,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.888149466192171,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.886298932384342,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.884448398576513,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.882597864768684,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.880747330960855,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8788967971530255,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.877046263345196,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.875195729537367,0.23356469,336798000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.873345195729538,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.871494661921709,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.86964412811388,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.86779359430605,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.865943060498221,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.864092526690392,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.862241992882563,0.23356469,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.860391459074734,0.0159908439964056,234205000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8585409252669045,0.0159908439964056,570301000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.856690391459075,0.0159908439964056,12970000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.854839857651246,0.0159908439964056,154154000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.852989323843417,0.0159908439964056,305463000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.851138790035588,0.0159908439964056,614694000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.849288256227759,0.0159908439964056,95287000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.847437722419929,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8455871886121,0.0159908439964056,712542000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.843736654804271,0.0159908439964056,249462467609.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.841886120996442,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.840035587188613,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8381850533807835,0.0159908439964056,1584932000000.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.836334519572954,0.0159908439964056,3988746549.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.834483985765125,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.832633451957296,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.830782918149467,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.828932384341638,0.0159908439964056,587190163659.767,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8270818505338084,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.825231316725979,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.82338078291815,0.0159908439964056,263830559426.0,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.821530249110321,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.819679715302492,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.8178291814946625,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.815978647686833,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.814128113879004,0.0159908439964056,,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.812277580071175,0.0159908439964056,857005083032.67,,,,,,,,,,,,,,
Benin,2020,13070.169,2.629,4.7951,56.2374,60.154,4.810427046263346,0.0159908439964056,771441144801.031,,,,,,,,,,,,,,
