Country,Year,TPopulation1July,PopGrowthRate,TFR,IMR,LEx,GDP_Growth,FDI_Value,Financial_Value,Malaria,Lower respiratory infections,Diarrhoeal diseases,HIV/AIDS,Maternal conditions,COVID-19,Diabetes mellitus,Hypertensive heart disease,Ischaemic heart disease,Meningitis
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.208091497,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0155967203900218,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.0524569861590862,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.623382509,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.108950503,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.057858158,227546000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,378845000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,315721560825.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,1165528000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,3984710224.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,153237936461.749,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,96118632161.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,577517367308.528,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,568948258777.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,1322667000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,451283702250.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,12097601690.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,76604993259.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,48699000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,0.005905813537538,227546000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,81508000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,578189000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,12546000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,148784000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,364158000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,538906000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,4165000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,515083000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,267684410800.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,1282838000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,4034025548.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,288041759457.897,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,106361919484.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,602471248764.402,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,622821407281.484,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,1480944000000.0,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,,,,,,,,,,,
Benin,2019,12726.755,2.697,4.9002,57.5973,59.8875,6.87,,560018993625.0,,,,,,,,,,
